sheet_name,sheet_category,data_item,available
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at LGA Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at POA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at POA Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at SA1 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at SA1 Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at SA2 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at SA2 Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at SAL Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IER Deciles at SAL Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IFAGEP Imputation Flag for Age,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IFMSTP Imputation Flag for Registered Marital Status,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IFNMFD Imputation Flag for Number of Males and Females in Dwelling,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IFSEXP Imputation Flag for Sex,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IGAP Main Type of Personal Government Benefit Payment (administrative data),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IHAD Quantiles (Household-based),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",INCAP Total Personal Income (administrative data) (weekly),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",INCP Total Personal Income (weekly),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",INDP Industry of Employment,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",INGDWTD Indigenous Household Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",INGF Aboriginal and Torres Strait Islander Family Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",INGP Indigenous Status,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles (Household),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at LGA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at LGA Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at POA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at POA Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at SA1 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at SA1 Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at SA2 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at SA2 Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at SAL Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Deciles at SAL Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Quartiles (Household),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Quartiles at LGA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Quartiles at POA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Quartiles at SA1 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Quartiles at SA2 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSAD Quartiles at SAL Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at LGA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at LGA Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at POA Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at POA Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at SA1 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at SA1 Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at SA2 Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at SA2 Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at SAL Level (Area),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",IRSD Deciles at SAL Level (Pop),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",ISAP Main Source of Personal Income (administrative data),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Indigenous Structure (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",LANP Language Used at Home,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",LFHRP Labour Force Status and Hours Worked Not Stated,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",LFSF Labour Force Status of Parents/Partners in Families,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",LFSP Labour Force Status,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",LLDD Landlord Type,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",LNGP Whether Reported Using an Aboriginal and/or Torres Strait Islander Language at Home,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",LTHP Type of Long-term Health Condition,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Local Government Areas (2021 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Local Government Areas (2022 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Long-term Health Conditions,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Commonwealth Electoral Divisions (2021 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Greater Capital City Statistical Areas (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Indigenous Structure (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Local Government Areas (2021 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Local Government Areas (2022 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Main Statistical Area Structure (Main ASGS) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Postal Areas (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Remoteness Areas (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Remoteness Areas (National) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Section of State/UCLs (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Significant Urban Areas (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by State Electoral Divisions (2021 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by State Electoral Divisions (2022 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by State Electoral Divisions (2024 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MB by Suburbs and Localities (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MDCP Social Marital Status,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MRERD Mortgage Repayments (monthly) Ranges,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MSTP Registered Marital Status,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MTWP Method of Travel to Work,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MV1D Household One Year Mobility Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",MV5D Household Five Year Mobility Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Main Statistical Area Structure (Main ASGS) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",NPDD Type of Non-Private Dwelling,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",NPRD Number of Persons Usually Resident in Dwelling,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Natural Resource Management Regions (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Need for Assistance,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",OCCEV1P Occupation Experimental Update Version 1,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",OCCP Occupation,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",OCSKEV1P Occupation Skill Level Experimental Update Version 1,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",OCSKP Occupation Skill Level,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Postal Areas (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Primary Health Networks (2017 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Primary Health Networks (2023 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",QALFP Non-School Qualification: Field of Study,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",QALLP Non-School Qualification: Level of Education,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at LGA Level (Area),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at LGA Level (Population),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at POA Level (Area),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at POA Level (Population),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at SA1 Level (Area),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at SA1 Level (Population),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at SA2 Level (Area),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at SA2 Level (Population),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at SAL Level (Area),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Quantiles at SAL Level (Population),No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",RELP Religious Affiliation,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",RLCP Relationship as Reported for Couples,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",RLGP Relationship in Household (including grandchildren),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",RLHP Relationship in Household,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",RLNP Residential Status in a Non-Private Dwelling,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",RNTRD Rent (weekly) Ranges,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",RPIP Family/Household Reference Person Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Relationships and Children,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Remoteness Areas (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Remoteness Areas (National) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",SEIFA Quantiles (Area-based) WARNING: Area quantiles must be used with same geography type,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",SEIFA Quantiles (Population-based) WARNING: Population quantiles must be used with same geography type,No
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",SEXP Sex,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",SIEMP Status in Employment,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",SLPP Sex of Lone Parent,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",SPIP Spouse/Partner Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",SPLF Location of Spouse,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",SSCF Same-Sex Couple Indicator,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",STRD Dwelling Structure,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",STUP Full-Time/Part-Time Student Status,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Section of State/Urban Centres and Localities (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Significant Urban Areas (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",State Electoral Divisions (2021 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",State Electoral Divisions (2022 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",State Electoral Divisions (2024 Boundaries) (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",Suburbs and Localities (EN),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",TEND Tenure Type,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",TENLLD Tenure and Landlord Type,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",TISP Number of Children Ever Born,Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",TISRP Number of Children Ever Born (ranges),Yes
"9 Persons, Place of Enumeration","Persons, Place of Enumeration",TYPP Type of Educational Institution Attending,Yes
